bird1,bird2,iteration,path_length1,path_length2,path_length_diff,n_syll1,n_syll2,n_syll_diff,path_length_bysyll1,path_length_bysyll2,path_length_bysyll_diff
0,3,3,35.39614254776401,13.465630259034128,-21.93051228872988,6,4,-2,5.899357091294001,3.366407564758532,-2.532949526535469
0,3,4,36.718159389120046,17.330596327378668,-19.38756306174138,6,4,-2,6.119693231520007,4.332649081844667,-1.7870441496753404
0,3,5,51.55097414944508,24.73784097500828,-26.813133174436803,6,4,-2,8.591829024907513,6.18446024375207,-2.4073687811554434
0,3,6,38.3932697258851,20.24794194469051,-18.145327781194588,6,4,-2,6.398878287647516,5.0619854861726274,-1.3368928014748889
0,3,7,46.31172888230051,32.04643867116533,-14.265290211135174,6,4,-2,7.718621480383418,8.011609667791333,0.2929881874079152
0,3,8,40.44737525775759,17.219973919899815,-23.227401337857778,6,4,-2,6.741229209626265,4.304993479974954,-2.4362357296513117
0,3,9,46.40471501096194,20.48677826719298,-25.917936743768955,6,4,-2,7.734119168493656,5.121694566798245,-2.6124246016954107
0,3,10,54.63704232709952,13.644132309381344,-40.992910017718174,6,4,-2,9.106173721183254,3.411033077345336,-5.6951406438379175
0,3,11,52.29746469871318,15.6248411588314,-36.672623539881776,6,4,-2,8.716244116452197,3.90621028970785,-4.8100338267443465
0,3,12,44.1671884262409,21.41377564984353,-22.75341277639737,6,4,-2,7.36119807104015,5.353443912460882,-2.0077541585792673
0,3,13,38.74684761207913,13.172229516874571,-25.574618095204556,6,4,-2,6.457807935346522,3.293057379218643,-3.164750556127879
0,3,14,40.36287241066622,24.744599554335608,-15.618272856330613,6,4,-2,6.727145401777704,6.186149888583902,-0.5409955131938018
0,3,15,59.05744580499939,25.82027407775128,-33.23717172724811,6,4,-2,9.842907634166565,6.45506851943782,-3.387839114728745
0,3,16,41.315780018304544,15.82803940968038,-25.487740608624165,6,4,-2,6.885963336384091,3.957009852420095,-2.9289534839639955
0,3,17,45.36465061833543,15.873936001276618,-29.490714617058813,6,4,-2,7.560775103055906,3.9684840003191546,-3.592291102736751
0,3,18,44.519281894553664,16.8135344563105,-27.705747438243165,6,4,-2,7.419880315758944,4.203383614077625,-3.2164967016813195
0,3,19,41.922835984054416,11.116894101073743,-30.805941882980672,6,4,-2,6.987139330675736,2.779223525268436,-4.2079158054073
0,4,0,52.07492791968328,47.60655917310802,-4.4683687465752655,6,4,-2,8.679154653280547,11.901639793277004,3.222485139996458
0,4,1,37.75420950444165,35.37287760374758,-2.3813319006940645,6,4,-2,6.2923682507402745,8.843219400936896,2.550851150196621
0,4,2,59.10625743608603,30.47907740430343,-28.627180031782604,6,4,-2,9.851042906014339,7.619769351075857,-2.2312735549384817
0,4,3,35.39614254776401,30.249457982086916,-5.146684565677091,6,4,-2,5.899357091294001,7.562364495521729,1.663007404227728
0,4,4,36.718159389120046,29.6051899023593,-7.112969486760747,6,4,-2,6.119693231520007,7.401297475589825,1.2816042440698174
0,4,5,51.55097414944508,41.314548547697015,-10.236425601748067,6,4,-2,8.591829024907513,10.328637136924254,1.7368081120167407
0,4,6,38.3932697258851,46.07912652444514,7.685856798560039,6,4,-2,6.398878287647516,11.519781631111284,5.120903343463768
0,4,7,46.31172888230051,37.77247072897542,-8.539258153325086,6,4,-2,7.718621480383418,9.443117682243855,1.724496201860437
0,4,8,40.44737525775759,40.39658836644254,-0.05078689131504888,6,4,-2,6.741229209626265,10.099147091610636,3.3579178819843705
0,4,9,46.40471501096194,43.76977940642438,-2.63493560453756,6,4,-2,7.734119168493656,10.942444851606094,3.208325683112438
0,4,10,54.63704232709952,44.73701193307508,-9.90003039402444,6,4,-2,9.106173721183254,11.18425298326877,2.0780792620855166
0,4,11,52.29746469871318,45.244458645989226,-7.053006052723951,6,4,-2,8.716244116452197,11.311114661497307,2.5948705450451097
0,4,12,44.1671884262409,46.79111019543201,2.6239217691911136,6,4,-2,7.36119807104015,11.697777548858003,4.336579477817853
0,4,13,38.74684761207913,42.05756034591988,3.3107127338407523,6,4,-2,6.457807935346522,10.51439008647997,4.0565821511334486
0,4,14,40.36287241066622,41.82907425855268,1.4662018478864596,6,4,-2,6.727145401777704,10.45726856463817,3.7301231628604663
0,4,15,59.05744580499939,41.04698853152939,-18.010457273470003,6,4,-2,9.842907634166565,10.261747132882347,0.41883949871578174
0,4,16,41.315780018304544,38.62708668420089,-2.688693334103654,6,4,-2,6.885963336384091,9.656771671050222,2.770808334666132
0,4,17,45.36465061833543,36.679762410547205,-8.684888207788227,6,4,-2,7.560775103055906,9.169940602636801,1.6091654995808957
0,4,18,44.519281894553664,51.91867504922961,7.399393154675948,6,4,-2,7.419880315758944,12.979668762307403,5.559788446548459
0,4,19,41.922835984054416,49.3312680964022,7.408432112347782,6,4,-2,6.987139330675736,12.33281702410055,5.345677693424814
0,5,0,52.07492791968328,27.59699200727109,-24.477935912412192,6,4,-2,8.679154653280547,6.899248001817773,-1.779906651462774
0,5,1,37.75420950444165,31.268540885818805,-6.485668618622842,6,4,-2,6.2923682507402745,7.817135221454701,1.5247669707144267
0,5,2,59.10625743608603,33.70125682871587,-25.405000607370162,6,4,-2,9.851042906014339,8.425314207178968,-1.4257286988353712
0,5,3,35.39614254776401,26.34790935647907,-9.048233191284936,6,4,-2,5.899357091294001,6.586977339119768,0.6876202478257669
0,5,4,36.718159389120046,30.4741099176184,-6.244049471501647,6,4,-2,6.119693231520007,7.6185274794046,1.4988342478845924
0,5,5,51.55097414944508,38.38539693338025,-13.165577216064833,6,4,-2,8.591829024907513,9.596349233345062,1.0045202084375493
0,5,6,38.3932697258851,33.08884160013562,-5.3044281257494745,6,4,-2,6.398878287647516,8.272210400033906,1.8733321123863895
0,5,7,46.31172888230051,41.08652095310897,-5.225207929191534,6,4,-2,7.718621480383418,10.271630238277243,2.553008757893825
0,5,8,40.44737525775759,40.901884185127614,0.45450892737002135,6,4,-2,6.741229209626265,10.225471046281903,3.484241836655638
0,5,9,46.40471501096194,28.076542194333214,-18.328172816628722,6,4,-2,7.734119168493656,7.019135548583304,-0.7149836199103525
0,5,10,54.63704232709952,24.498978733571395,-30.138063593528127,6,4,-2,9.106173721183254,6.124744683392849,-2.981429037790405
0,5,11,52.29746469871318,27.982594850242837,-24.31486984847034,6,4,-2,8.716244116452197,6.995648712560709,-1.7205954038914877
0,5,12,44.1671884262409,24.32333339743365,-19.843855028807248,6,4,-2,7.36119807104015,6.080833349358413,-1.280364721681737
0,5,13,38.74684761207913,40.95262244038989,2.2057748283107586,6,4,-2,6.457807935346522,10.238155610097472,3.78034767475095
0,5,14,40.36287241066622,33.296273998670245,-7.066598411995976,6,4,-2,6.727145401777704,8.324068499667561,1.5969230978898574
0,5,15,59.05744580499939,28.73705913900483,-30.32038666599456,6,4,-2,9.842907634166565,7.184264784751208,-2.658642849415357
0,5,16,41.315780018304544,42.870586619590746,1.5548066012862023,6,4,-2,6.885963336384091,10.717646654897687,3.831683318513596
0,5,17,45.36465061833543,32.19984254780122,-13.164808070534214,6,4,-2,7.560775103055906,8.049960636950305,0.4891855338943989
0,5,18,44.519281894553664,37.12848791450487,-7.390793980048791,6,4,-2,7.419880315758944,9.282121978626218,1.862241662867274
0,5,19,41.922835984054416,37.09242963701481,-4.830406347039606,6,4,-2,6.987139330675736,9.273107409253702,2.285968078577967
0,6,0,52.07492791968328,43.788320403685184,-8.2866075159981,6,5,-1,8.679154653280547,8.757664080737037,0.07850942745649014
0,6,1,37.75420950444165,29.533720642821528,-8.220488861620119,6,5,-1,6.2923682507402745,5.906744128564306,-0.38562412217596886
0,6,2,59.10625743608603,59.95398432089465,0.8477268848086155,6,5,-1,9.851042906014339,11.990796864178929,2.13975395816459
0,6,3,35.39614254776401,34.29019015341192,-1.1059523943520873,6,5,-1,5.899357091294001,6.858038030682384,0.9586809393883833
0,6,4,36.718159389120046,31.21541812338608,-5.502741265733967,6,5,-1,6.119693231520007,6.243083624677216,0.12339039315720868
0,6,5,51.55097414944508,28.722769250127588,-22.828204899317495,6,5,-1,8.591829024907513,5.744553850025517,-2.8472751748819958
0,6,6,38.3932697258851,42.60152077728008,4.208251051394981,6,5,-1,6.398878287647516,8.520304155456015,2.121425867808499
0,6,7,46.31172888230051,23.57162015541028,-22.740108726890227,6,5,-1,7.718621480383418,4.7143240310820556,-3.0042974493013626
0,6,8,40.44737525775759,46.94535620348741,6.4979809457298146,6,5,-1,6.741229209626265,9.389071240697481,2.6478420310712156
0,6,9,46.40471501096194,33.776883349554005,-12.627831661407932,6,5,-1,7.734119168493656,6.755376669910801,-0.9787424985828554
0,6,10,54.63704232709952,31.867833322005648,-22.769209005093874,6,5,-1,9.106173721183254,6.37356666440113,-2.7326070567821237
0,6,11,52.29746469871318,33.27834226602561,-19.019122432687567,6,5,-1,8.716244116452197,6.655668453205122,-2.060575663247075
0,6,12,44.1671884262409,43.59780209297678,-0.56938633326412,6,5,-1,7.36119807104015,8.719560418595355,1.3583623475552056
0,6,13,38.74684761207913,39.5284919961076,0.7816443840284677,6,5,-1,6.457807935346522,7.905698399221519,1.4478904638749972
0,6,14,40.36287241066622,34.82546210464408,-5.537410306022139,6,5,-1,6.727145401777704,6.9650924209288165,0.23794701915111283
0,6,15,59.05744580499939,24.12174276220375,-34.93570304279564,6,5,-1,9.842907634166565,4.82434855244075,-5.018559081725815
0,6,16,41.315780018304544,37.26374593604079,-4.052034082263752,6,5,-1,6.885963336384091,7.452749187208158,0.5667858508240675
0,6,17,45.36465061833543,27.488464396008165,-17.876186222327267,6,5,-1,7.560775103055906,5.497692879201633,-2.0630822238542725
0,6,18,44.519281894553664,43.12161148305077,-1.3976704115028937,6,5,-1,7.419880315758944,8.624322296610154,1.2044419808512101
0,6,19,41.922835984054416,30.782398776975896,-11.14043720707852,6,5,-1,6.987139330675736,6.156479755395179,-0.8306595752805563
0,7,0,52.07492791968328,24.784030130664277,-27.290897789019006,6,8,2,8.679154653280547,3.0980037663330346,-5.581150886947512
0,7,1,37.75420950444165,35.83891934607494,-1.9152901583667088,6,8,2,6.2923682507402745,4.479864918259367,-1.8125033324809072
0,7,2,59.10625743608603,36.66271366119585,-22.44354377489018,6,8,2,9.851042906014339,4.5828392076494815,-5.268203698364857
0,7,3,35.39614254776401,34.48784194364126,-0.9083006041227506,6,8,2,5.899357091294001,4.310980242955157,-1.5883768483388438
0,7,4,36.718159389120046,43.20141639824818,6.483257009128131,6,8,2,6.119693231520007,5.400177049781022,-0.7195161817389852
0,7,5,51.55097414944508,38.70441325117025,-12.84656089827483,6,8,2,8.591829024907513,4.838051656396281,-3.7537773685112317
0,7,6,38.3932697258851,42.01236090055528,3.6190911746701815,6,8,2,6.398878287647516,5.25154511256941,-1.1473331750781064
0,7,7,46.31172888230051,28.76330287960719,-17.54842600269332,6,8,2,7.718621480383418,3.5954128599508985,-4.12320862043252
0,7,8,40.44737525775759,46.2272830600952,5.779907802337611,6,8,2,6.741229209626265,5.7784103825119,-0.962818827114365
0,7,9,46.40471501096194,44.36114052162959,-2.043574489332343,6,8,2,7.734119168493656,5.545142565203699,-2.188976603289957
0,7,10,54.63704232709952,45.6550860237609,-8.98195630333862,6,8,2,9.106173721183254,5.706885752970113,-3.399287968213141
0,7,11,52.29746469871318,52.400639232666464,0.10317453395328613,6,8,2,8.716244116452197,6.550079904083308,-2.166164212368889
0,7,12,44.1671884262409,31.550622466360227,-12.61656595988067,6,8,2,7.36119807104015,3.9438278082950284,-3.4173702627451212
0,7,13,38.74684761207913,45.91899383669939,7.172146224620263,6,8,2,6.457807935346522,5.739874229587424,-0.7179337057590978
0,7,14,40.36287241066622,54.54721188314518,14.18433947247896,6,8,2,6.727145401777704,6.818401485393148,0.0912560836154439
0,7,15,59.05744580499939,56.35000750720364,-2.707438297795747,6,8,2,9.842907634166565,7.043750938400455,-2.7991566957661096
0,7,16,41.315780018304544,44.635370113380425,3.319590095075881,6,8,2,6.885963336384091,5.579421264172553,-1.3065420722115375
0,7,17,45.36465061833543,31.465370840988385,-13.899279777347047,6,8,2,7.560775103055906,3.933171355123548,-3.6276037479323575
0,7,18,44.519281894553664,38.78029004681614,-5.738991847737523,6,8,2,7.419880315758944,4.847536255852018,-2.5723440599069267
0,7,19,41.922835984054416,43.97718037173328,2.054344387678867,6,8,2,6.987139330675736,5.49714754646666,-1.4899917842090753
0,8,0,52.07492791968328,34.85780537212224,-17.21712254756104,6,4,-2,8.679154653280547,8.71445134303056,0.03529668975001421
0,8,1,37.75420950444165,38.02634493501767,0.2721354305760215,6,4,-2,6.2923682507402745,9.506586233754417,3.2142179830141426
0,8,2,59.10625743608603,29.1435314850642,-29.96272595102183,6,4,-2,9.851042906014339,7.28588287126605,-2.5651600347482884
0,8,3,35.39614254776401,54.70101322508715,19.304870677323144,6,4,-2,5.899357091294001,13.675253306271788,7.775896214977787
0,8,4,36.718159389120046,36.963137346044405,0.24497795692435886,6,4,-2,6.119693231520007,9.240784336511101,3.121091104991094
0,8,5,51.55097414944508,35.243047876369445,-16.307926273075637,6,4,-2,8.591829024907513,8.810761969092361,0.2189329441848482
0,8,6,38.3932697258851,35.94271596709564,-2.450553758789461,6,4,-2,6.398878287647516,8.98567899177391,2.586800704126393
0,8,7,46.31172888230051,29.223613220968097,-17.08811566133241,6,4,-2,7.718621480383418,7.305903305242024,-0.41271817514139375
0,8,8,40.44737525775759,40.15180103279006,-0.29557422496753105,6,4,-2,6.741229209626265,10.037950258197515,3.29672104857125
0,8,9,46.40471501096194,30.08048390671249,-16.324231104249446,6,4,-2,7.734119168493656,7.520120976678123,-0.21399819181553337
0,8,10,54.63704232709952,35.54672587844549,-19.09031644865403,6,4,-2,9.106173721183254,8.886681469611373,-0.21949225157188046
0,8,11,52.29746469871318,44.35246089980653,-7.945003798906647,6,4,-2,8.716244116452197,11.088115224951633,2.3718711084994357
0,8,12,44.1671884262409,27.5679915103083,-16.5991969159326,6,4,-2,7.36119807104015,6.891997877577075,-0.46920019346307473
0,8,13,38.74684761207913,39.52321518858918,0.7763675765100473,6,4,-2,6.457807935346522,9.880803797147294,3.4229958618007723
0,8,14,40.36287241066622,36.717378666318986,-3.6454937443472346,6,4,-2,6.727145401777704,9.179344666579746,2.4521992648020428
0,8,15,59.05744580499939,22.314269125476507,-36.74317667952288,6,4,-2,9.842907634166565,5.578567281369127,-4.264340352797438
0,8,16,41.315780018304544,24.15037182698604,-17.165408191318505,6,4,-2,6.885963336384091,6.03759295674651,-0.848370379637581
0,8,17,45.36465061833543,25.894204358898147,-19.470446259437285,6,4,-2,7.560775103055906,6.473551089724537,-1.0872240133313689
0,8,18,44.519281894553664,51.90871810788293,7.389436213329269,6,4,-2,7.419880315758944,12.977179526970733,5.557299211211789
0,8,19,41.922835984054416,40.240617631436464,-1.6822183526179515,6,4,-2,6.987139330675736,10.060154407859116,3.0730150771833804
0,9,0,52.07492791968328,46.55415965098268,-5.5207682687006,6,6,0,8.679154653280547,7.759026608497114,-0.920128044783433
0,9,1,37.75420950444165,42.677132316580206,4.922922812138559,6,6,0,6.2923682507402745,7.112855386096701,0.8204871353564265
0,9,2,59.10625743608603,27.89011006481656,-31.21614737126947,6,6,0,9.851042906014339,4.648351677469427,-5.202691228544912
0,9,3,35.39614254776401,43.32195293050629,7.925810382742284,6,6,0,5.899357091294001,7.220325488417715,1.320968397123714
0,9,4,36.718159389120046,42.73734691092472,6.019187521804675,6,6,0,6.119693231520007,7.122891151820787,1.0031979203007797
0,9,5,51.55097414944508,44.99360863527366,-6.557365514171423,6,6,0,8.591829024907513,7.49893477254561,-1.0928942523619032
0,9,6,38.3932697258851,27.694012370064865,-10.699257355820233,6,6,0,6.398878287647516,4.615668728344144,-1.7832095593033719
0,9,7,46.31172888230051,32.49395607719816,-13.817772805102344,6,6,0,7.718621480383418,5.415659346199694,-2.3029621341837245
0,9,8,40.44737525775759,43.2927666801676,2.8453914224100103,6,6,0,6.741229209626265,7.215461113361267,0.474231903735002
0,9,9,46.40471501096194,38.30275085041402,-8.101964160547915,6,6,0,7.734119168493656,6.383791808402337,-1.3503273600913195
0,9,10,54.63704232709952,34.88548903929133,-19.751553287808193,6,6,0,9.106173721183254,5.814248173215222,-3.291925547968032
0,9,11,52.29746469871318,41.294677749100806,-11.002786949612371,6,6,0,8.716244116452197,6.882446291516801,-1.8337978249353961
0,9,12,44.1671884262409,25.73301238492624,-18.434176041314657,6,6,0,7.36119807104015,4.2888353974877065,-3.072362673552443
0,9,13,38.74684761207913,48.832479013650335,10.085631401571206,6,6,0,6.457807935346522,8.138746502275056,1.6809385669285346
0,9,14,40.36287241066622,39.69031024446824,-0.6725621661979773,6,6,0,6.727145401777704,6.615051707411374,-0.11209369436632954
0,9,15,59.05744580499939,27.473874994744275,-31.583570810255114,6,6,0,9.842907634166565,4.578979165790712,-5.263928468375853
0,9,16,41.315780018304544,35.70121835618987,-5.614561662114674,6,6,0,6.885963336384091,5.950203059364978,-0.9357602770191127
0,9,17,45.36465061833543,39.57359933771988,-5.791051280615555,6,6,0,7.560775103055906,6.5955998896199795,-0.9651752134359262
0,9,18,44.519281894553664,56.37610143780523,11.856819543251568,6,6,0,7.419880315758944,9.396016906300872,1.9761365905419277
0,9,19,41.922835984054416,16.07997477479933,-25.842861209255087,6,6,0,6.987139330675736,2.679995795799888,-4.307143534875848
0,10,0,52.07492791968328,28.298957737112943,-23.77597018257034,6,5,-1,8.679154653280547,5.659791547422588,-3.019363105857958
0,10,1,37.75420950444165,31.708431515650204,-6.045777988791443,6,5,-1,6.2923682507402745,6.341686303130041,0.04931805238976672
0,10,2,59.10625743608603,44.470162393803726,-14.636095042282307,6,5,-1,9.851042906014339,8.894032478760746,-0.9570104272535929
0,10,3,35.39614254776401,36.537500977996174,1.1413584302321667,6,5,-1,5.899357091294001,7.307500195599235,1.4081431043052337
0,10,4,36.718159389120046,20.66919736555663,-16.048962023563416,6,5,-1,6.119693231520007,4.133839473111326,-1.9858537584086813
0,10,5,51.55097414944508,16.491771749876975,-35.05920239956811,6,5,-1,8.591829024907513,3.298354349975395,-5.293474674932118
0,10,6,38.3932697258851,30.33711434620782,-8.056155379677278,6,5,-1,6.398878287647516,6.067422869241564,-0.3314554184059526
0,10,7,46.31172888230051,36.10621496783055,-10.205513914469954,6,5,-1,7.718621480383418,7.22124299356611,-0.4973784868173077
0,10,8,40.44737525775759,31.612881001097545,-8.834494256660047,6,5,-1,6.741229209626265,6.322576200219509,-0.4186530094067562
0,10,9,46.40471501096194,28.352550675235683,-18.052164335726253,6,5,-1,7.734119168493656,5.670510135047136,-2.06360903344652
0,10,10,54.63704232709952,47.44711209368336,-7.189930233416163,6,5,-1,9.106173721183254,9.489422418736671,0.3832486975534177
0,10,11,52.29746469871318,20.60397450341201,-31.693490195301166,6,5,-1,8.716244116452197,4.1207949006824025,-4.595449215769794
0,10,12,44.1671884262409,36.60205068993791,-7.565137736302987,6,5,-1,7.36119807104015,7.320410137987582,-0.04078793305256756
0,10,13,38.74684761207913,42.226984827998535,3.480137215919406,6,5,-1,6.457807935346522,8.445396965599707,1.9875890302531856
0,10,14,40.36287241066622,29.30661960905212,-11.0562528016141,6,5,-1,6.727145401777704,5.861323921810424,-0.8658214799672797
0,10,15,59.05744580499939,38.96691765256344,-20.09052815243595,6,5,-1,9.842907634166565,7.7933835305126875,-2.0495241036538774
0,10,16,41.315780018304544,27.19593715539112,-14.119842862913423,6,5,-1,6.885963336384091,5.439187431078224,-1.4467759053058664
0,10,17,45.36465061833543,16.19505474442951,-29.169595873905923,6,5,-1,7.560775103055906,3.239010948885902,-4.321764154170004
0,10,18,44.519281894553664,31.58399084431934,-12.935291050234323,6,5,-1,7.419880315758944,6.316798168863868,-1.1030821468950762
0,10,19,41.922835984054416,20.87389538010724,-21.048940603947177,6,5,-1,6.987139330675736,4.174779076021448,-2.812360254654288
0,11,0,52.07492791968328,33.57115632004546,-18.503771599637822,6,5,-1,8.679154653280547,6.714231264009092,-1.9649233892714548
0,11,1,37.75420950444165,42.9693228047089,5.215113300267255,6,5,-1,6.2923682507402745,8.59386456094178,2.3014963102015056
0,11,2,59.10625743608603,31.447579222725512,-27.65867821336052,6,5,-1,9.851042906014339,6.289515844545102,-3.5615270614692367
0,11,3,35.39614254776401,40.78531876666593,5.389176218901923,6,5,-1,5.899357091294001,8.157063753333187,2.257706662039186
0,11,4,36.718159389120046,29.523100181980045,-7.195059207140002,6,5,-1,6.119693231520007,5.904620036396009,-0.21507319512399814
0,11,5,51.55097414944508,21.25785396252432,-30.293120186920763,6,5,-1,8.591829024907513,4.251570792504864,-4.3402582324026495
0,11,6,38.3932697258851,24.319571388807848,-14.07369833707725,6,5,-1,6.398878287647516,4.86391427776157,-1.5349640098859467
0,11,7,46.31172888230051,32.64433428667961,-13.667394595620898,6,5,-1,7.718621480383418,6.528866857335922,-1.189754623047496
0,11,8,40.44737525775759,48.836125659819714,8.388750402062122,6,5,-1,6.741229209626265,9.767225131963944,3.0259959223376782
0,11,9,46.40471501096194,44.103756201695774,-2.300958809266163,6,5,-1,7.734119168493656,8.820751240339154,1.0866320718454983
0,11,10,54.63704232709952,42.21364657723704,-12.423395749862479,6,5,-1,9.106173721183254,8.442729315447409,-0.6634444057358451
0,11,11,52.29746469871318,34.474586038536415,-17.822878660176762,6,5,-1,8.716244116452197,6.894917207707283,-1.821326908744914
0,11,12,44.1671884262409,37.79583815705942,-6.371350269181477,6,5,-1,7.36119807104015,7.559167631411884,0.1979695603717344
0,11,13,38.74684761207913,31.793429487727188,-6.953418124351941,6,5,-1,6.457807935346522,6.3586858975454374,-0.09912203780108442
0,11,14,40.36287241066622,39.29532520471631,-1.0675472059499072,6,5,-1,6.727145401777704,7.859065040943262,1.1319196391655586
0,11,15,59.05744580499939,41.05602662924792,-18.001419175751472,6,5,-1,9.842907634166565,8.211205325849583,-1.6317023083169815
0,11,16,41.315780018304544,37.30418673714502,-4.011593281159527,6,5,-1,6.885963336384091,7.4608373474290035,0.5748740110449129
0,11,17,45.36465061833543,44.61232785238568,-0.7523227659497493,6,5,-1,7.560775103055906,8.922465570477137,1.361690467421231
0,11,18,44.519281894553664,17.45117989259692,-27.068102001956746,6,5,-1,7.419880315758944,3.490235978519384,-3.9296443372395604
